#group,false,false,false,false,true,true
#datatype,string,long,dateTime:RFC3339,double,string,string
#default,_result,,,,,
,result,table,_time,_value,_field,_measurement
,,0,2024-06-13T00:45:00Z,33.86309149868197,perc,cpu
,,0,2024-06-13T00:46:00Z,29.252320035139206,perc,cpu
,,0,2024-06-13T00:47:00Z,35.64398011468965,perc,cpu
,,0,2024-06-13T00:48:00Z,30.037962869797617,perc,cpu
,,0,2024-06-13T00:49:00Z,44.43415878730647,perc,cpu
,,0,2024-06-13T00:50:00Z,34.83245773887908,perc,cpu
,,0,2024-06-13T00:51:00Z,24.232749011610075,perc,cpu
,,0,2024-06-13T00:52:00Z,41.63492133879988,perc,cpu
,,0,2024-06-13T00:53:00Z,26.03886293088258,perc,cpu
,,0,2024-06-13T00:54:00Z,27.44446150649997,perc,cpu
,,0,2024-06-13T00:55:00Z,45.85160432371152,perc,cpu
,,0,2024-06-13T00:56:00Z,57.26017821133234,perc,cpu
,,0,2024-06-13T00:57:00Z,30.670069600391322,perc,cpu
,,0,2024-06-13T00:58:00Z,54.081164555698635,perc,cpu
,,0,2024-06-13T00:59:00Z,56.49334880751617,perc,cpu
,,0,2024-06-13T01:00:00Z,64.90650778332025,perc,cpu
,,0,2024-06-13T01:01:00Z,52.32052663964845,perc,cpu
,,0,2024-06-13T01:02:00Z,64.73529029402242,perc,cpu
,,0,2024-06-13T01:03:00Z,29.150683456936576,perc,cpu
,,0,2024-06-13T01:04:00Z,59.56659066390411,perc,cpu
,,0,2024-06-13T01:05:00Z,62.98289630755257,perc,cpu
,,0,2024-06-13T01:06:00Z,60.39948466975833,perc,cpu
,,0,2024-06-13T01:07:00Z,65.81623995381179,perc,cpu
,,0,2024-06-13T01:08:00Z,38.23304631660532,perc,cpu
,,0,2024-06-13T01:09:00Z,52.64978790083321,perc,cpu
,,0,2024-06-13T01:10:00Z,40.06634886719563,perc,cpu
,,0,2024-06-13T01:11:00Z,38.48261342659831,perc,cpu
,,0,2024-06-13T01:12:00Z,66.89846587233758,perc,cpu
,,0,2024-06-13T01:13:00Z,65.3137906122624,perc,cpu
,,0,2024-06-13T01:14:00Z,61.728472200905365,perc,cpu
,,0,2024-06-13T01:15:00Z,71.14239537157223,perc,cpu
,,0,2024-06-13T01:16:00Z,47.555445068381616,perc,cpu
,,0,2024-06-13T01:17:00Z,69.967506478247,perc,cpu
,,0,2024-06-13T01:18:00Z,40.37846506279038,perc,cpu
,,0,2024-06-13T01:19:00Z,73.78820659017963,perc,cpu
,,0,2024-06-13T01:20:00Z,64.19661716688134,perc,cpu
,,0,2024-06-13T01:21:00Z,45.60358326931894,perc,cpu
,,0,2024-06-13T01:22:00Z,66.00899177542796,perc,cpu
,,0,2024-06-13T01:23:00Z,60.41272999610049,perc,cpu
,,0,2024-06-13T01:24:00Z,75.81468570650806,perc,cpu
,,0,2024-06-13T01:25:00Z,46.21474717729677,perc,cpu
,,0,2024-06-13T01:26:00Z,71.61280320564379,perc,cpu
,,0,2024-06-13T01:27:00Z,56.00874314616746,perc,cpu
,,0,2024-06-13T01:28:00Z,62.40245694168341,perc,cpu
,,0,2024-06-13T01:29:00Z,45.79383515379617,perc,cpu
,,0,2024-06-13T01:30:00Z,63.18276899331889,perc,cpu
,,0,2024-06-13T01:31:00Z,79.56915035051344,perc,cpu
,,0,2024-06-13T01:32:00Z,62.95287182514069,perc,cpu
,,0,2024-06-13T01:33:00Z,49.333826756313826,perc,cpu
,,0,2024-06-13T01:34:00Z,45.71190925214669,perc,cpu
,,0,2024-06-13T01:35:00Z,78.0870142191877,perc,cpu
,,0,2024-06-13T01:36:00Z,48.45903739163188,perc,cpu
,,0,2024-06-13T01:37:00Z,52.82787536030348,perc,cpu
,,0,2024-06-13T01:38:00Z,50.19342560139984,perc,cpu
,,0,2024-06-13T01:39:00Z,57.55558650498907,perc,cpu
,,0,2024-06-13T01:40:00Z,47.914257403254496,perc,cpu
,,0,2024-06-13T01:41:00Z,55.269338598476445,perc,cpu
,,0,2024-06-13T01:42:00Z,62.62073139074449,perc,cpu
,,0,2024-06-13T01:43:00Z,63.968338105392895,perc,cpu
,,0,2024-06-13T01:44:00Z,70.31206212015051,perc,cpu
,,0,2024-06-13T01:45:00Z,56.65180789199809,perc,cpu
,,0,2024-06-13T01:46:00Z,64.98748098372624,perc,cpu
,,0,2024-06-13T01:47:00Z,82.31898809018546,perc,cpu
,,0,2024-06-13T01:48:00Z,62.64623706422131,perc,cpu
,,0,2024-06-13T01:49:00Z,54.969136942288614,perc,cpu
,,0,2024-06-13T01:50:00Z,62.28759796973573,perc,cpu
,,0,2024-06-13T01:51:00Z,46.601531625753026,perc,cpu
,,0,2024-06-13T01:52:00Z,86.91085064797895,perc,cpu
,,0,2024-06-13T01:53:00Z,71.21546905675531,perc,cpu
,,0,2024-06-13T01:54:00Z,60.515302179027046,perc,cpu
,,0,2024-06-13T01:55:00Z,66.8102666718781,perc,cpu
,,0,2024-06-13T01:56:00Z,58.100280545697586,perc,cpu
,,0,2024-06-13T01:57:00Z,72.38526318697035,perc,cpu
,,0,2024-06-13T01:58:00Z,74.66513538068449,perc,cpu
,,0,2024-06-13T01:59:00Z,54.939819332350126,perc,cpu
,,0,2024-06-13T02:00:00Z,53.2092386896238,perc,cpu
,,0,2024-06-13T02:01:00Z,69.47331856353158,perc,cpu
,,0,2024-06-13T02:02:00Z,89.73198554928533,perc,cpu
,,0,2024-06-13T02:03:00Z,77.98516774668698,perc,cpu
,,0,2024-06-13T02:04:00Z,72.23279478011403,perc,cpu
,,0,2024-06-13T02:05:00Z,66.47479781808131,perc,cpu
,,0,2024-06-13T02:06:00Z,81.71110959237399,perc,cpu
,,0,2024-06-13T02:07:00Z,61.94166441674561,perc,cpu
,,0,2024-06-13T02:08:00Z,61.166398205176336,perc,cpu
,,0,2024-06-13T02:09:00Z,70.38524848968692,perc,cpu
,,0,2024-06-13T02:10:00Z,74.59815443770235,perc,cpu
,,0,2024-06-13T02:11:00Z,63.8050568689611,perc,cpu
,,0,2024-06-13T02:12:00Z,75.00589827196535,perc,cpu
,,0,2024-06-13T02:13:00Z,60.20062281996698,perc,cpu
,,0,2024-06-13T02:14:00Z,72.38917638648532,perc,cpu
,,0,2024-06-13T02:15:00Z,67.57150656035262,perc,cpu
,,0,2024-06-13T02:16:00Z,61.74756266028237,perc,cpu
,,0,2024-06-13T02:17:00Z,71.91729574895678,perc,cpu
,,0,2024-06-13T02:18:00Z,70.08065864662981,perc,cpu
,,0,2024-06-13T02:19:00Z,91.23760594424132,perc,cpu
,,0,2024-06-13T02:20:00Z,61.38809401603922,perc,cpu
,,0,2024-06-13T02:21:00Z,69.53208103170587,perc,cpu
,,0,2024-06-13T02:22:00Z,85.66952696798539,perc,cpu
,,0,2024-06-13T02:23:00Z,81.80039361980873,perc,cpu
,,0,2024-06-13T02:24:00Z,60.92464461091336,perc,cpu
,,0,2024-06-13T02:25:00Z,73.04224540395438,perc,cpu
,,0,2024-06-13T02:26:00Z,61.15316331010496,perc,cpu
,,0,2024-06-13T02:27:00Z,84.25736749814246,perc,cpu
,,0,2024-06-13T02:28:00Z,57.35482900301842,perc,cpu
,,0,2024-06-13T02:29:00Z,73.44552073390992,perc,cpu
,,0,2024-06-13T02:30:00Z,78.52941748174982,perc,cpu
,,0,2024-06-13T02:31:00Z,83.60649592623386,perc,cpu
,,0,2024-06-13T02:32:00Z,72.6767346423031,perc,cpu
,,0,2024-06-13T02:33:00Z,88.74011410609913,perc,cpu
,,0,2024-06-13T02:34:00Z,68.79661670039107,perc,cpu
,,0,2024-06-13T02:35:00Z,86.84622671947257,perc,cpu
,,0,2024-06-13T02:36:00Z,91.88893037352739,perc,cpu
,,0,2024-06-13T02:37:00Z,71.92471579246248,perc,cpu
,,0,2024-06-13T02:38:00Z,70.95357302920746,perc,cpu
,,0,2024-06-13T02:39:00Z,81.97549406247956,perc,cpu
,,0,2024-06-13T02:40:00Z,90.99047279901322,perc,cpu
,,0,2024-06-13T02:41:00Z,56.99850507525379,perc,cpu
,,0,2024-06-13T02:42:00Z,82.99958865851494,perc,cpu
,,0,2024-06-13T02:43:00Z,84.99372324759914,perc,cpu
,,0,2024-06-13T02:44:00Z,69.98091047288146,perc,cpu
,,0,2024-06-13T02:45:00Z,94.9611538958564,perc,cpu
,,0,2024-06-13T02:46:00Z,70.93445900814785,perc,cpu
,,0,2024-06-13T02:47:00Z,85.90083322998267,perc,cpu
,,0,2024-06-13T02:48:00Z,66.86028590812812,perc,cpu
,,0,2024-06-13T02:49:00Z,85.81282831329378,perc,cpu
,,0,2024-06-13T02:50:00Z,81.7584736369987,perc,cpu
,,0,2024-06-13T02:51:00Z,70.69723698790465,perc,cpu
,,0,2024-06-13T02:52:00Z,76.62913538761642,perc,cpu
,,0,2024-06-13T02:53:00Z,78.55418776595039,perc,cpu
,,0,2024-06-13T02:54:00Z,86.47241495567283,perc,cpu
,,0,2024-06-13T02:55:00Z,62.383839686709024,perc,cpu
,,0,2024-06-13T02:56:00Z,82.28848657982519,perc,cpu
,,0,2024-06-13T02:57:00Z,55.18638213978484,perc,cpu
,,0,2024-06-13T02:58:00Z,73.0775547479813,perc,cpu
,,0,2024-06-13T02:59:00Z,53.962034654548745,perc,cpu
,,0,2024-06-13T03:00:00Z,76.83985396995384,perc,cpu
,,0,2024-06-13T03:01:00Z,84.71104665606995,perc,cpu
,,0,2024-06-13T03:02:00Z,90.57564851673717,perc,cpu
,,0,2024-06-13T03:03:00Z,66.43369718781004,perc,cpu
,,0,2024-06-13T03:04:00Z,57.28523212669609,perc,cpu
,,0,2024-06-13T03:05:00Z,88.13029460138809,perc,cpu
,,0,2024-06-13T03:06:00Z,91.96892767899317,perc,cpu
,,0,2024-06-13T03:07:00Z,62.801176213761465,perc,cpu
,,0,2024-06-13T03:08:00Z,56.62708683461838,perc,cpu
,,0,2024-06-13T03:09:00Z,79.44670793220347,perc,cpu
,,0,2024-06-13T03:10:00Z,72.26008964541934,perc,cpu
,,0,2024-06-13T03:11:00Z,68.067283847495,perc,cpu
,,0,2024-06-13T03:12:00Z,83.86834413156701,perc,cpu
,,0,2024-06-13T03:13:00Z,85.66332579578226,perc,cpu
,,0,2024-06-13T03:14:00Z,81.45228582792734,perc,cpu
,,0,2024-06-13T03:15:00Z,71.23528288958771,perc,cpu
,,0,2024-06-13T03:16:00Z,55.012377299842,perc,cpu
,,0,2024-06-13T03:17:00Z,72.78363101849557,perc,cpu
,,0,2024-06-13T03:18:00Z,53.54910762885764,perc,cpu
,,0,2024-06-13T03:19:00Z,89.30887232006751,perc,cpu
,,0,2024-06-13T03:20:00Z,55.06299186897449,perc,cpu
,,0,2024-06-13T03:21:00Z,67.81153462157597,perc,cpu
,,0,2024-06-13T03:22:00Z,69.55457047401987,perc,cpu
,,0,2024-06-13T03:23:00Z,57.292170853176145,perc,cpu
,,0,2024-06-13T03:24:00Z,69.0244086967823,perc,cpu
,,0,2024-06-13T03:25:00Z,53.75135843316953,perc,cpu
,,0,2024-06-13T03:26:00Z,56.47309596057444,perc,cpu
,,0,2024-06-13T03:27:00Z,66.18969862604166,perc,cpu
,,0,2024-06-13T03:28:00Z,83.90124520392438,perc,cpu
,,0,2024-06-13T03:29:00Z,86.60781587398797,perc,cpu
,,0,2024-06-13T03:30:00Z,59.309492199122616,perc,cpu
,,0,2024-06-13T03:31:00Z,76.00635710267179,perc,cpu
,,0,2024-06-13T03:32:00Z,82.69849484538281,perc,cpu
,,0,2024-06-13T03:33:00Z,48.385991001985005,perc,cpu
,,0,2024-06-13T03:34:00Z,82.06893243740305,perc,cpu
,,0,2024-06-13T03:35:00Z,83.74740728261192,perc,cpu
,,0,2024-06-13T03:36:00Z,51.42150491013918,perc,cpu
,,0,2024-06-13T03:37:00Z,51.09131590922283,perc,cpu
,,0,2024-06-13T03:38:00Z,55.756932060630945,perc,cpu
,,0,2024-06-13T03:39:00Z,72.41844631114934,perc,cpu
,,0,2024-06-13T03:40:00Z,66.07595274774633,perc,cpu
,,0,2024-06-13T03:41:00Z,54.72954657141936,perc,cpu
,,0,2024-06-13T03:42:00Z,60.37932407073275,perc,cpu
,,0,2024-06-13T03:43:00Z,69.02538259505309,perc,cpu
,,0,2024-06-13T03:44:00Z,42.66782052748924,perc,cpu
,,0,2024-06-13T03:45:00Z,77.30673725754544,perc,cpu
,,0,2024-06-13T03:46:00Z,59.94223315349487,perc,cpu
,,0,2024-06-13T03:47:00Z,63.57440953448041,perc,cpu
,,0,2024-06-13T03:48:00Z,73.20336864235168,perc,cpu
,,0,2024-06-13T03:49:00Z,56.82921361324577,perc,cpu
,,0,2024-06-13T03:50:00Z,80.45204844891855,perc,cpu
,,0,2024-06-13T03:51:00Z,55.07197798783613,perc,cpu
,,0,2024-06-13T03:52:00Z,43.68910787603379,perc,cpu
,,0,2024-06-13T03:53:00Z,76.30354453774959,perc,cpu
,,0,2024-06-13T03:54:00Z,58.91539514584256,perc,cpu
,,0,2024-06-13T03:55:00Z,44.52476759200264,perc,cpu
,,0,2024-06-13T03:56:00Z,52.131770456760165,perc,cpu
,,0,2024-06-13T03:57:00Z,76.7365129793046,perc,cpu
,,0,2024-06-13T03:58:00Z,54.33910502712024,perc,cpu
,,0,2024-06-13T03:59:00Z,60.939657065446355,perc,cpu
,,0,2024-06-13T04:00:00Z,36.53828012657213,perc,cpu
,,0,2024-06-13T04:01:00Z,60.1350857789739,perc,cpu
,,0,2024-06-13T04:02:00Z,71.73018609630255,perc,cpu
,,0,2024-06-13T04:03:00Z,46.32369362623128,perc,cpu
,,0,2024-06-13T04:04:00Z,68.91572135917168,perc,cpu
,,0,2024-06-13T04:05:00Z,60.506382696865785,perc,cpu
,,0,2024-06-13T04:06:00Z,51.09579142086511,perc,cpu
,,0,2024-06-13T04:07:00Z,62.68406166090286,perc,cpu
,,0,2024-06-13T04:08:00Z,43.27130786317019,perc,cpu
,,0,2024-06-13T04:09:00Z,59.857644758504506,perc,cpu
,,0,2024-06-13T04:10:00Z,38.44318733049782,perc,cpu
,,0,2024-06-13T04:11:00Z,49.02805078353575,perc,cpu
,,0,2024-06-13T04:12:00Z,55.61235051077499,perc,cpu
,,0,2024-06-13T04:13:00Z,56.19620206206768,perc,cpu
,,0,2024-06-13T04:14:00Z,67.77972111184286,perc,cpu
,,0,2024-06-13T04:15:00Z,60.36302342695342,perc,cpu
,,0,2024-06-13T04:16:00Z,30.946224834496483,perc,cpu
,,0,2024-06-13T04:17:00Z,59.52944118961788,perc,cpu
,,0,2024-06-13T04:18:00Z,51.1127883433088,perc,cpu
,,0,2024-06-13T04:19:00Z,39.69638211020286,perc,cpu
,,0,2024-06-13T04:20:00Z,58.280338236383976,perc,cpu
,,0,2024-06-13T04:21:00Z,34.86477236721337,perc,cpu
,,0,2024-06-13T04:22:00Z,46.44980001518376,perc,cpu
,,0,2024-06-13T04:23:00Z,54.03553652781127,perc,cpu
,,0,2024-06-13T04:24:00Z,27.622097055573157,perc,cpu
,,0,2024-06-13T04:25:00Z,50.20959651989964,perc,cpu
,,0,2024-06-13T04:26:00Z,55.79814958123002,perc,cpu
,,0,2024-06-13T04:27:00Z,41.38787060714148,perc,cpu
,,0,2024-06-13T04:28:00Z,25.97887364055842,perc,cpu
,,0,2024-06-13T04:29:00Z,58.57127236805289,perc,cpu
,,0,2024-06-13T04:30:00Z,57.165180088244,perc,cpu
,,0,2024-06-13T04:31:00Z,49.76070968030446,perc,cpu
,,0,2024-06-13T04:32:00Z,39.3579735725844,perc,cpu
,,0,2024-06-13T04:33:00Z,28.95708371136063,perc,cpu
,,0,2024-06-13T04:34:00Z,40.55815152971891,perc,cpu
,,0,2024-06-13T04:35:00Z,30.16128791658022,perc,cpu
,,0,2024-06-13T04:36:00Z,43.766603185877024,perc,cpu
,,0,2024-06-13T04:37:00Z,33.374207045890145,perc,cpu
,,0,2024-06-13T04:38:00Z,60.984208568754056,perc,cpu
,,0,2024-06-13T04:39:00Z,40.59671616013823,perc,cpu
,,0,2024-06-13T04:40:00Z,20.211837529114412,perc,cpu
,,0,2024-06-13T04:41:00Z,21.82967965821767,perc,cpu
,,0,2024-06-13T04:42:00Z,53.450348773708505,perc,cpu
,,0,2024-06-13T04:43:00Z,48.07395031604602,perc,cpu
,,0,2024-06-13T04:44:00Z,45.70058891057948,perc,cpu
,,0,2024-06-13T04:45:00Z,36.33036833846566,perc,cpu
,,0,2024-06-13T04:46:00Z,20.96339150782171,perc,cpu
,,0,2024-06-13T04:47:00Z,22.599760425120536,perc,cpu
,,0,2024-06-13T04:48:00Z,40.23957616683617,perc,cpu
,,0,2024-06-13T04:49:00Z,17.8829388513484,perc,cpu
,,0,2024-06-13T04:50:00Z,37.52994761111361,perc,cpu
,,0,2024-06-13T04:51:00Z,53.180700565109056,perc,cpu
,,0,2024-06-13T04:52:00Z,24.83529479155952,perc,cpu
,,0,2024-06-13T04:53:00Z,17.49382630095323,perc,cpu
,,0,2024-06-13T04:54:00Z,48.156390009353956,perc,cpu
,,0,2024-06-13T04:55:00Z,24.8230797120179,perc,cpu
,,0,2024-06-13T04:56:00Z,21.493988057322234,perc,cpu
,,0,2024-06-13T04:57:00Z,19.169206521011674,perc,cpu
,,0,2024-06-13T04:58:00Z,21.84882538077175,perc,cpu
,,0,2024-06-13T04:59:00Z,37.53293369113497,perc,cpu
,,0,2024-06-13T05:00:00Z,37.22161925872643,perc,cpu
,,0,2024-06-13T05:01:00Z,42.91496861785718,perc,cpu
,,0,2024-06-13T05:02:00Z,45.61306700647034,perc,cpu
,,0,2024-06-13T05:03:00Z,48.31599834244818,perc,cpu
,,0,2024-06-13T05:04:00Z,32.02384520028615,perc,cpu
,,0,2024-06-13T05:05:00Z,21.736688788139688,perc,cpu
,,0,2024-06-13T05:06:00Z,24.454608925251502,perc,cpu
,,0,2024-06-13T05:07:00Z,45.1776840197648,perc,cpu
,,0,2024-06-13T05:08:00Z,23.905991046928253,perc,cpu
,,0,2024-06-13T05:09:00Z,44.63960552769987,perc,cpu
,,0,2024-06-13T05:10:00Z,12.378601507754947,perc,cpu
,,0,2024-06-13T05:11:00Z,22.12305153690374,perc,cpu
,,0,2024-06-13T05:12:00Z,19.873026648925332,perc,cpu
,,0,2024-06-13T05:13:00Z,31.628596341822952,perc,cpu
,,0,2024-06-13T05:14:00Z,10.389828558505684,perc,cpu
,,0,2024-06-13T05:15:00Z,33.15678966790293,perc,cpu
,,0,2024-06-13T05:16:00Z,39.929544446516346,perc,cpu
,,0,2024-06-13T05:17:00Z,9.708156060414002,perc,cpu
,,0,2024-06-13T05:18:00Z,38.49268604767262,perc,cpu
,,0,2024-06-13T05:19:00Z,31.283194301272296,perc,cpu
,,0,2024-06-13T05:20:00Z,15.07973905244814,perc,cpu
,,0,2024-06-13T05:21:00Z,45.882376854504194,perc,cpu
,,0,2024-06-13T05:22:00Z,18.691162567093752,perc,cpu
,,0,2024-06-13T05:23:00Z,43.50614934097008,perc,cpu
,,0,2024-06-13T05:24:00Z,16.32738860321257,perc,cpu
,,0,2024-06-13T05:25:00Z,36.154930042931866,perc,cpu
,,0,2024-06-13T05:26:00Z,37.988821597457886,perc,cpu
,,0,2024-06-13T05:27:00Z,10.829109439015241,perc,cpu
,,0,2024-06-13T05:28:00Z,35.67583796188868,perc,cpu
,,0,2024-06-13T05:29:00Z,12.529049770083262,perc,cpu
,,0,2024-06-13T05:30:00Z,27.388785665481983,perc,cpu
,,0,2024-06-13T05:31:00Z,7.255084636504158,perc,cpu
,,0,2024-06-13T05:32:00Z,30.127983847268126,perc,cpu
,,0,2024-06-13T05:33:00Z,26.00751862726101,perc,cpu
,,0,2024-06-13T05:34:00Z,40.89372246151822,perc,cpu
,,0,2024-06-13T05:35:00Z,35.78662698131592,perc,cpu
,,0,2024-06-13T05:36:00Z,41.68626195537868,perc,cpu
,,0,2024-06-13T05:37:00Z,12.592655281604745,perc,cpu
,,0,2024-06-13T05:38:00Z,17.505832979311442,perc,cpu
,,0,2024-06-13T05:39:00Z,32.42581918200281,perc,cpu
,,0,2024-06-13T05:40:00Z,42.352636130661246,perc,cpu
,,0,2024-06-13T05:41:00Z,42.28630416756535,perc,cpu
,,0,2024-06-13T05:42:00Z,20.226841730635517,perc,cpu
,,0,2024-06-13T05:43:00Z,5.174265348308815,perc,cpu
,,0,2024-06-13T05:44:00Z,26.12858963494469,perc,cpu
,,0,2024-06-13T05:45:00Z,31.089827286762688,perc,cpu
,,0,2024-06-13T05:46:00Z,22.057989078313366,perc,cpu
,,0,2024-06-13T05:47:00Z,13.033083859483334,perc,cpu
,,0,2024-06-13T05:48:00Z,5.015118553035325,perc,cpu
,,0,2024-06-13T05:49:00Z,5.0040981526839055,perc,cpu
,,0,2024-06-13T05:50:00Z,12.000025721707388,perc,cpu
,,0,2024-06-13T05:51:00Z,41.00290239209636,perc,cpu
,,0,2024-06-13T05:52:00Z,40.01272736423904,perc,cpu
,,0,2024-06-13T05:53:00Z,43.02949790714352,perc,cpu
,,0,2024-06-13T05:54:00Z,11.053209359196902,perc,cpu
,,0,2024-06-13T05:55:00Z,6.083855129461057,perc,cpu
,,0,2024-06-13T05:56:00Z,9.121426699504646,perc,cpu
,,0,2024-06-13T05:57:00Z,9.165913625770983,perc,cpu
,,0,2024-06-13T05:58:00Z,30.21730354248096,perc,cpu
,,0,2024-06-13T05:59:00Z,34.27558216507023,perc,cpu
,,0,2024-06-13T06:00:00Z,35.34073329415992,perc,cpu
,,0,2024-06-13T06:01:00Z,12.412738820059403,perc,cpu
,,0,2024-06-13T06:02:00Z,16.491578727800114,perc,cpu
,,0,2024-06-13T06:03:00Z,27.577231102699105,perc,cpu
,,0,2024-06-13T06:04:00Z,22.669672136450487,perc,cpu
,,0,2024-06-13T06:05:00Z,44.76887613374323,perc,cpu
,,0,2024-06-13T06:06:00Z,7.874815519403647,perc,cpu
,,0,2024-06-13T06:07:00Z,8.987460846060301,perc,cpu
,,0,2024-06-13T06:08:00Z,42.10678080232918,perc,cpu
,,0,2024-06-13T06:09:00Z,44.23274222151736,perc,cpu
,,0,2024-06-13T06:10:00Z,46.36531009084204,perc,cpu
,,0,2024-06-13T06:11:00Z,23.50444756116276,perc,cpu
,,0,2024-06-13T06:12:00Z,7.650115957224379,perc,cpu
,,0,2024-06-13T06:13:00Z,40.80227478840726,perc,cpu
,,0,2024-06-13T06:14:00Z,21.960881759982165,perc,cpu
,,0,2024-06-13T06:15:00Z,45.12589278486686,perc,cpu
,,0,2024-06-13T06:16:00Z,40.297261995880646,perc,cpu
,,0,2024-06-13T06:17:00Z,30.474941758493713,perc,cpu
,,0,2024-06-13T06:18:00Z,24.65888268406805,perc,cpu
,,0,2024-06-13T06:19:00Z,35.84903364358561,perc,cpu
,,0,2024-06-13T06:20:00Z,43.045341781860216,perc,cpu
,,0,2024-06-13T06:21:00Z,23.247752532229764,perc,cpu
,,0,2024-06-13T06:22:00Z,26.456209631723397,perc,cpu
,,0,2024-06-13T06:23:00Z,18.67065513670095,perc,cpu
,,0,2024-06-13T06:24:00Z,35.89102943895909,perc,cpu
,,0,2024-06-13T06:25:00Z,15.117271282300099,perc,cpu
,,0,2024-06-13T06:26:00Z,41.34931777955923,perc,cpu
,,0,2024-06-13T06:27:00Z,44.587104430084935,perc,cpu
,,0,2024-06-13T06:28:00Z,24.83056513766758,perc,cpu
,,0,2024-06-13T06:29:00Z,34.07963222891218,perc,cpu
,,0,2024-06-13T06:30:00Z,21.334236472049003,perc,cpu
,,0,2024-06-13T06:31:00Z,49.594307096177374,perc,cpu
,,0,2024-06-13T06:32:00Z,13.859771810937815,perc,cpu
,,0,2024-06-13T06:33:00Z,32.130556826605975,perc,cpu
,,0,2024-06-13T06:34:00Z,22.406586874603416,perc,cpu
,,0,2024-06-13T06:35:00Z,29.68778522841992,perc,cpu
,,0,2024-06-13T06:36:00Z,31.974073724940546,perc,cpu
,,0,2024-06-13T06:37:00Z,48.26537278617201,perc,cpu
,,0,2024-06-13T06:38:00Z,41.5616014413629,perc,cpu
,,0,2024-06-13T06:39:00Z,21.862677349510477,perc,cpu
,,0,2024-06-13T06:40:00Z,53.16851682224832,perc,cpu
,,0,2024-06-13T06:41:00Z,30.47903484710914,perc,cpu
,,0,2024-06-13T06:42:00Z,24.79414511115496,perc,cpu
,,0,2024-06-13T06:43:00Z,29.113760024968883,perc,cpu
,,0,2024-06-13T06:44:00Z,37.43779074700221,perc,cpu
,,0,2024-06-13T06:45:00Z,38.76614720826903,perc,cpu
,,0,2024-06-13T06:46:00Z,25.098738137381957,perc,cpu
,,0,2024-06-13T06:47:00Z,31.435471085922828,perc,cpu
,,0,2024-06-13T06:48:00Z,49.77625245413951,perc,cpu
,,0,2024-06-13T06:49:00Z,21.12098751696375,perc,cpu
,,0,2024-06-13T06:50:00Z,46.46958045034121,perc,cpu
,,0,2024-06-13T06:51:00Z,47.821934357866866,perc,cpu
,,0,2024-06-13T06:52:00Z,37.17795129771924,perc,cpu
,,0,2024-06-13T06:53:00Z,39.53753230988447,perc,cpu
,,0,2024-06-13T06:54:00Z,23.90057744366345,perc,cpu
,,0,2024-06-13T06:55:00Z,22.26698578545505,perc,cpu
,,0,2024-06-13T06:56:00Z,29.63665548680622,perc,cpu
,,0,2024-06-13T06:57:00Z,26.009483792722037,perc,cpu
,,0,2024-06-13T06:58:00Z,31.38536707022834,perc,cpu
,,0,2024-06-13T06:59:00Z,40.76420083717786,perc,cpu
,,0,2024-06-13T07:00:00Z,44.14587979129219,perc,cpu
,,0,2024-06-13T07:01:00Z,59.530297839432606,perc,cpu
,,0,2024-06-13T07:02:00Z,52.91734812708993,perc,cpu
,,0,2024-06-13T07:03:00Z,23.306923068086,perc,cpu
,,0,2024-06-13T07:04:00Z,49.6989143744793,perc,cpu
,,0,2024-06-13T07:05:00Z,56.093213086664925,perc,cpu
,,0,2024-06-13T07:06:00Z,46.48970960366116,perc,cpu
,,0,2024-06-13T07:07:00Z,42.88829371357519,perc,cpu
,,0,2024-06-13T07:08:00Z,63.28885462423781,perc,cpu
,,0,2024-06-13T07:09:00Z,41.69128099399944,perc,cpu
,,0,2024-06-13T07:10:00Z,55.09546096267967,perc,cpu
,,0,2024-06-13T07:11:00Z,48.501282182660084,perc,cpu
,,0,2024-06-13T07:12:00Z,36.9086318501127,perc,cpu
,,0,2024-06-13T07:13:00Z,42.31739673635598,perc,cpu
,,0,2024-06-13T07:14:00Z,31.72746321932769,perc,cpu
,,0,2024-06-13T07:15:00Z,42.13871731516836,perc,cpu
,,0,2024-06-13T07:16:00Z,27.551044709904502,perc,cpu
,,0,2024-06-13T07:17:00Z,51.96433079122356,perc,cpu
,,0,2024-06-13T07:18:00Z,62.378460680332545,perc,cpu
,,0,2024-06-13T07:19:00Z,51.793319263889984,perc,cpu
,,0,2024-06-13T07:20:00Z,64.20879122600309,perc,cpu
,,0,2024-06-13T07:21:00Z,36.62476108028194,perc,cpu
,,0,2024-06-13T07:22:00Z,34.041113201940384,perc,cpu
,,0,2024-06-13T07:23:00Z,61.45773185993528,perc,cpu
,,0,2024-06-13T07:24:00Z,47.87450124913616,perc,cpu
,,0,2024-06-13T07:25:00Z,52.29130552251466,perc,cpu
,,0,2024-06-13T07:26:00Z,38.708028823345586,perc,cpu
,,0,2024-06-13T07:27:00Z,55.124555317411506,perc,cpu
,,0,2024-06-13T07:28:00Z,46.54076922520023,perc,cpu
,,0,2024-06-13T07:29:00Z,66.95655485408716,perc,cpu
,,0,2024-06-13T07:30:00Z,39.371796630494195,perc,cpu
,,0,2024-06-13T07:31:00Z,61.78637913201487,perc,cpu
,,0,2024-06-13T07:32:00Z,35.20018711949734,perc,cpu
,,0,2024-06-13T07:33:00Z,53.61310556907733,perc,cpu
